,length,condition,lat,lon,intersection,model_type,id,road,name,chainage,economic_importance,road_segment
1100,3.4,A,21.11846094,92.19629223,,bridge,11100,N1,,440.88321,1818640.0,N1-69
1101,312.0,N,21.11721764,92.19668336,0,link,11101,N1,,441.19521000000003,1818640.0,N1-69
1102,2.8,A,21.11597435,92.19707449,,bridge,11102,N1,,441.19801,1818640.0,N1-69
1103,191.0,N,21.115266199999997,92.19754766,0,link,11103,N1,,441.38901,1818640.0,N1-69
1104,12.8,B,21.11455805,92.19802083,,bridge,11104,N1,,441.40181,1818640.0,N1-69
1105,410.0,N,21.11322553,92.19930682,0,link,11105,N1,,441.81181000000004,1818640.0,N1-69
1106,1.2,A,21.11189301,92.2005928,,bridge,11106,N1,,441.81301,1818640.0,N1-69
1107,124.0,N,21.11135158,92.20134425,0,link,11107,N1,,441.93701000000004,1818640.0,N1-69
1108,1.2,A,21.11081015,92.20209569,,bridge,11108,N1,,441.93821,1818640.0,N1-69
1109,104.0,N,21.11034702,92.20273767,0,link,11109,N1,,442.04221,1818640.0,N1-69
1110,1.2,A,21.10988389,92.20337965,,bridge,11110,N1,,442.04341,1818640.0,N1-69
1111,193.0,N,21.10932762,92.20410876,0,link,11111,N1,,442.23641,1818640.0,N1-69
1112,2.8,A,21.10877134,92.20483787,,bridge,11112,N1,,442.23920999999996,1818640.0,N1-69
1113,160.0,N,21.10854394,92.20508593,0,link,11113,N1,,442.39921,1818640.0,N1-69
1114,2.8,A,21.10831653,92.20533398,,bridge,11114,N1,,442.40200999999996,1818640.0,N1-69
1115,215.0,N,21.10807492,92.20572064,0,link,11115,N1,,442.61700999999994,1818640.0,N1-69
1116,1.2,A,21.107833300000003,92.2061073,,bridge,11116,N1,,442.6182099999999,1818640.0,N1-69
1117,295.0,N,21.10656387,92.20675273,0,link,11117,N1,,442.91320999999994,1818640.0,N1-69
1118,1.2,C,21.10529443,92.20739816,,bridge,11118,N1,,442.9144099999999,1818640.0,N1-69
1119,396.0,N,21.103662,92.20766881,0,link,11119,N1,,443.31040999999993,1818640.0,N1-69
1120,34.2,A,21.10202957,92.20793946,,bridge,11120,N1,,443.34460999999993,1818640.0,N1-69
1121,189.0,N,21.10130349,92.20825875,0,link,11121,N1,,443.53360999999995,1818640.0,N1-69
1122,3.0,A,21.10057741,92.20857805,,bridge,11122,N1,,443.53660999999994,1818640.0,N1-69
1123,231.0,N,21.09972422,92.20911798,0,link,11123,N1,,443.76760999999993,1818640.0,N1-69
1124,1.2,A,21.09887103,92.20965792,,bridge,11124,N1,,443.7688099999999,1818640.0,N1-69
1125,479.0,N,21.09695115,92.21055901,0,link,11125,N1,,444.2478099999999,1818640.0,N1-69
1126,2.7,A,21.09503127,92.2114601,,bridge,11126,N1,,444.2505099999999,1818640.0,N1-69
1127,69.0,N,21.09473824,92.21156818,0,link,11127,N1,,444.3195099999999,1818640.0,N1-69
1128,2.7,A,21.09444522,92.21167626,,bridge,11128,N1,,444.3222099999999,1818640.0,N1-69
1129,244.0,N,21.09341397,92.21199371,0,link,11129,N1,,444.56620999999996,1818640.0,N1-69
1130,4.2,A,21.09238273,92.21231115,,bridge,11130,N1,,444.57041,1818640.0,N1-69
1131,221.0,N,21.09145438,92.21259787,0,link,11131,N1,,444.79141,1818640.0,N1-69
1132,2.7,A,21.09052602,92.21288459,,bridge,11132,N1,,444.79411,1818640.0,N1-69
1133,209.0,N,21.08969653,92.21329008,0,link,11133,N1,,445.00311,1818640.0,N1-69
1134,1.2,A,21.08886703,92.21369557,,bridge,11134,N1,,445.00431,1818640.0,N1-69
1135,245.0,N,21.08791309,92.21426597,0,link,11135,N1,,445.24931,1818640.0,N1-69
1136,2.8,A,21.08695915,92.21483637,,bridge,11136,N1,,445.25210999999996,1818640.0,N1-69
1137,59.0,N,21.08672942,92.21497374,0,link,11137,N1,,445.31111,1818640.0,N1-69
1138,1.2,A,21.0864997,92.21511109999999,,bridge,11138,N1,,445.31230999999997,1818640.0,N1-69
1139,254.0,N,21.085456100000002,92.21551547,0,link,11139,N1,,445.56631,1818640.0,N1-69
1140,14.0,A,21.0844125,92.21591985,,bridge,11140,N1,,445.58031,1818640.0,N1-69
1141,263.0,N,21.08332722,92.21626053,0,link,11141,N1,,445.84331,1818640.0,N1-69
1142,1.2,A,21.08224195,92.21660122,,bridge,11142,N1,,445.84450999999996,1818640.0,N1-69
1143,224.0,N,21.08134247,92.21700264,0,link,11143,N1,,446.06850999999995,1818640.0,N1-69
1144,1.0,A,21.08044299,92.21740407,,bridge,11144,N1,,446.0695099999999,1818640.0,N1-69
1145,161.0,N,21.07983367,92.21776368,0,link,11145,N1,,446.2305099999999,1818640.0,N1-69
1146,1.0,A,21.07922435,92.2181233,,bridge,11146,N1,,446.2315099999999,1818640.0,N1-69
1147,298.0,N,21.07825346,92.21902668,0,link,11147,N1,,446.5295099999999,1818640.0,N1-69
1148,3.0,A,21.07728257,92.21993007,,bridge,11148,N1,,446.5325099999999,1818640.0,N1-69
1149,246.0,N,21.07649986,92.22068273,0,link,11149,N1,,446.77850999999987,1818640.0,N1-69
1150,6.1,C,21.07571716,92.2214354,,bridge,11150,N1,,446.7846099999999,1818640.0,N1-69
1151,203.0,N,21.07494747,92.22184217,0,link,11151,N1,,446.98760999999985,1818640.0,N1-69
1152,5.8,A,21.07417778,92.22224894,,bridge,11152,N1,,446.99340999999987,1818640.0,N1-69
1153,258.0,N,21.07333537,92.22288088,0,link,11153,N1,,447.25140999999985,1818640.0,N1-69
1154,1.3,A,21.07249295,92.22351281,,bridge,11154,N1,,447.25270999999987,1818640.0,N1-69
1155,182.0,N,21.07186241,92.22390259,0,link,11155,N1,,447.4347099999999,1818640.0,N1-69
1156,5.8,B,21.07123188,92.22429237,,bridge,11156,N1,,447.4405099999999,1818640.0,N1-69
1157,207.0,N,21.070384100000002,92.22443057,0,link,11157,N1,,447.6475099999999,1818640.0,N1-69
1158,7.5,C,21.06953633,92.22456877,,bridge,11158,N1,,447.6550099999999,1818640.0,N1-69
1159,528.0,N,21.06728809,92.22455166,0,link,11159,N1,,448.1830099999999,1818640.0,N1-69
1160,1.2,A,21.06503985,92.22453455,,bridge,11160,N1,,448.1842099999999,1818640.0,N1-69
1161,640.0,N,21.06245676,92.22545838,0,link,11161,N1,,448.8242099999999,1818640.0,N1-69
1162,30.9,B,21.05987366,92.22638221,,bridge,11162,N1,,448.85510999999985,1818640.0,N1-69
1163,212.0,N,21.05893171,92.22644563,0,link,11163,N1,,449.06710999999984,1818640.0,N1-69
1164,1.2,C,21.05798976,92.22650905,,bridge,11164,N1,,449.0683099999998,1818640.0,N1-69
1165,189.0,N,21.05714206,92.22657716,0,link,11165,N1,,449.25730999999985,1818640.0,N1-69
1166,9.4,B,21.05629435,92.22664528,,bridge,11166,N1,,449.2667099999999,1818640.0,N1-69
1167,274.0,N,21.05529056,92.22705199,0,link,11167,N1,,449.5407099999999,1818640.0,N1-69
1168,11.8,B,21.05428676,92.2274587,,bridge,11168,N1,,449.55250999999987,1818640.0,N1-69
1169,421.0,N,21.05311371,92.2285776,0,link,11169,N1,,449.97350999999986,1818640.0,N1-69
1170,2.8,C,21.05194066,92.2296965,,bridge,11170,N1,,449.97630999999984,1818640.0,N1-69
1171,477.0,N,21.05139463,92.23160482,0,link,11171,N1,,450.4533099999998,1818640.0,N1-69
1172,1.2,C,21.05084861,92.23351314,,bridge,11172,N1,,450.4545099999998,1818640.0,N1-69
1173,545.0,N,21.04865423,92.23431689,0,link,11173,N1,,450.9995099999998,1818640.0,N1-69
1174,31.7,C,21.04645985,92.23512064,,bridge,11174,N1,,451.0312099999998,1818640.0,N1-69
1175,501.0,N,21.04436252,92.23593792,0,link,11175,N1,,451.5322099999998,1818640.0,N1-69
1176,1.2,C,21.0422652,92.23675521,,bridge,11176,N1,,451.5334099999998,1818640.0,N1-69
1177,228.0,N,21.04135303,92.23720466,0,link,11177,N1,,451.7614099999998,1818640.0,N1-69
1178,1.2,C,21.04044085,92.23765412,,bridge,11178,N1,,451.76260999999977,1818640.0,N1-69
1179,344.0,N,21.03904291,92.23835308,0,link,11179,N1,,452.10660999999976,1818640.0,N1-69
1180,6.2,A,21.03764496,92.23905203,,bridge,11180,N1,,452.11280999999974,1818640.0,N1-69
1181,449.0,N,21.035837899999997,92.2398792,0,link,11181,N1,,452.56180999999975,1818640.0,N1-69
1182,32.1,B,21.03403085,92.24070637,,bridge,11182,N1,,452.59390999999977,1818640.0,N1-69
1183,696.0,N,21.03099266,92.2411461,0,link,11183,N1,,453.2899099999998,1818640.0,N1-69
1184,4.4,A,21.02795447,92.24158582,,bridge,11184,N1,,453.29430999999977,1818640.0,N1-69
1185,253.0,N,21.02680717,92.24169499999999,0,link,11185,N1,,453.54730999999975,1818640.0,N1-69
1186,2.9,A,21.02565987,92.24180417,,bridge,11186,N1,,453.55020999999977,1818640.0,N1-69
1187,689.0,N,21.02273431,92.24230909999999,0,link,11187,N1,,454.2392099999998,1818640.0,N1-69
1188,2.8,A,21.01980875,92.24281403,,bridge,11188,N1,,454.24200999999977,1818640.0,N1-69
1189,308.0,N,21.01857525,92.24332625,0,link,11189,N1,,454.55000999999976,1818640.0,N1-69
1190,2.8,A,21.01734176,92.24383848,,bridge,11190,N1,,454.55280999999974,1818640.0,N1-69
1191,187.0,N,21.0166354,92.24429759,0,link,11191,N1,,454.73980999999975,1818640.0,N1-69
1192,1.9,A,21.01592903,92.24475670000001,,bridge,11192,N1,,454.7417099999997,1818640.0,N1-69
1193,863.0,N,21.01284884,92.24714721,0,link,11193,N1,,455.6047099999997,1818640.0,N1-69
1194,45.6,B,21.00976865,92.24953772,,bridge,11194,N1,,455.6503099999997,1818640.0,N1-69
1195,540.0,N,21.00779697,92.25090878,0,link,11195,N1,,456.1903099999997,1818640.0,N1-69
1196,2.8,B,21.005825299999998,92.25227984,,bridge,11196,N1,,456.1931099999997,1818640.0,N1-69
1197,751.0,N,21.002615600000002,92.25300063,0,link,11197,N1,,456.9441099999997,1818640.0,N1-69
1198,12.5,C,20.9994059,92.25372143,,bridge,11198,N1,,456.95660999999967,1818640.0,N1-69
1199,1163.0,N,20.99438208,92.25414633,0,link,11199,N1,,458.1196099999997,1818640.0,N1-69
1200,29.9,C,20.98935826,92.25457123,,bridge,11200,N1,,458.1495099999997,1818640.0,N1-69
1201,957.0,N,20.98534499,92.25334236,0,link,11201,N1,,459.1065099999997,1818640.0,N1-69
1202,1.2,C,20.98133172,92.25211348,,bridge,11202,N1,,459.10770999999966,1818640.0,N1-69
1203,275.0,N,20.98017985,92.25166816,0,link,11203,N1,,459.38270999999963,1818640.0,N1-69
1204,36.6,A,20.97902798,92.25122285,,bridge,11204,N1,,459.41930999999965,1818640.0,N1-69
1205,374.0,N,20.977482600000002,92.25060636,0,link,11205,N1,,459.7933099999997,1818640.0,N1-69
1206,2.8,A,20.97593722,92.24998987,,bridge,11206,N1,,459.79610999999966,1818640.0,N1-69
1207,317.0,N,20.9746077,92.24968299,0,link,11207,N1,,460.11310999999966,1818640.0,N1-69
1208,30.4,B,20.97327818,92.24937612,,bridge,11208,N1,,460.14350999999965,1818640.0,N1-69
1209,492.0,N,20.97121763,92.24901451,0,link,11209,N1,,460.63550999999967,1818640.0,N1-69
1210,1.2,A,20.96915708,92.24865290000001,,bridge,11210,N1,,460.63670999999965,1818640.0,N1-69
1211,161.0,N,20.96850525,92.2488125,0,link,11211,N1,,460.79770999999965,1818640.0,N1-69
1212,8.8,B,20.96785342,92.24897209,,bridge,11212,N1,,460.80650999999966,1818640.0,N1-69
1213,337.0,N,20.96671101,92.24992224,0,link,11213,N1,,461.14350999999965,1818640.0,N1-69
1214,1.2,A,20.96556859,92.25087239,,bridge,11214,N1,,461.14470999999963,1818640.0,N1-69
1215,90.0,N,20.96526824,92.25115063,0,link,11215,N1,,461.2347099999996,1818640.0,N1-69
1216,1.2,A,20.96496789,92.25142887,,bridge,11216,N1,,461.2359099999996,1818640.0,N1-69
1217,100.0,N,20.96457859,92.25165532,0,link,11217,N1,,461.3359099999996,1818640.0,N1-69
1218,1.2,A,20.96418928,92.25188177,,bridge,11218,N1,,461.3371099999996,1818640.0,N1-69
1219,345.0,N,20.96280621,92.25256788,0,link,11219,N1,,461.6821099999996,1818640.0,N1-69
1220,9.2,A,20.96142314,92.25325399,,bridge,11220,N1,,461.69130999999965,1818640.0,N1-69
1221,175.0,N,20.96068407,92.25348637,0,link,11221,N1,,461.86630999999966,1818640.0,N1-69
1222,41.75,B,20.959945,92.25371874,,bridge,11222,N1,,461.90805999999964,1818640.0,N1-69
1223,338.0,N,20.9585225,92.25418570000001,0,link,11223,N1,,462.24605999999966,1818640.0,N1-69
1224,1.2,A,20.95710001,92.25465266,,bridge,11224,N1,,462.24725999999964,1818640.0,N1-69
1225,261.0,N,20.95601943,92.25509196,0,link,11225,N1,,462.50825999999967,1818640.0,N1-69
1226,7.5,A,20.95493884,92.25553125,,bridge,11226,N1,,462.51575999999966,1818640.0,N1-69
1227,746.0,N,20.95204199,92.25697607,0,link,11227,N1,,463.26175999999964,1818640.0,N1-69
1228,35.5,A,20.94914513,92.25842089,,bridge,11228,N1,,463.29725999999965,1818640.0,N1-69
1229,153.0,N,20.94864941,92.25884211,0,link,11229,N1,,463.4502599999997,1818640.0,N1-69
1230,1.5,A,20.94815369,92.25926333,,bridge,11230,N1,,463.4517599999997,1818640.0,N1-69
1231,160.0,N,20.94762424,92.25952582,0,link,11231,N1,,463.6117599999997,1818640.0,N1-69
1232,2.7,A,20.94709479,92.25978831,,bridge,11232,N1,,463.6144599999997,1818640.0,N1-69
1233,184.0,N,20.94647279,92.2600608,0,link,11233,N1,,463.79845999999975,1818640.0,N1-69
1234,1.2,A,20.94585079,92.2603333,,bridge,11234,N1,,463.79965999999973,1818640.0,N1-69
1235,385.0,N,20.94431966,92.26046506,0,link,11235,N1,,464.1846599999997,1818640.0,N1-69
1236,38.6,C,20.94278852,92.26059681,,bridge,11236,N1,,464.2232599999997,1818640.0,N1-69
1237,656.0,N,20.94004689,92.26148589,0,link,11237,N1,,464.8792599999997,1818640.0,N1-69
1238,51.0,B,20.93730526,92.26237497,,bridge,11238,N1,,464.9302599999997,1818640.0,N1-69
1239,577.0,N,20.93486565,92.26299419,0,link,11239,N1,,465.5072599999997,1818640.0,N1-69
1240,13.5,A,20.93242603,92.26361340000001,,bridge,11240,N1,,465.5207599999997,1818640.0,N1-69
1241,63.0,N,20.9321509,92.26366301,0,link,11241,N1,,465.5837599999997,1818640.0,N1-69
1242,13.5,A,20.93187577,92.26371263,,bridge,11242,N1,,465.5972599999997,1818640.0,N1-69
1243,169.0,N,20.93113773,92.26384571,0,link,11243,N1,,465.7662599999997,1818640.0,N1-69
1244,2.7,A,20.93039968,92.26397879999999,,bridge,11244,N1,,465.7689599999997,1818640.0,N1-69
1245,257.0,N,20.92926853,92.26414,0,link,11245,N1,,466.0259599999997,1818640.0,N1-69
1246,34.8,C,20.92813739,92.2643012,,bridge,11246,N1,,466.06075999999973,1818640.0,N1-69
1247,322.0,N,20.92676321,92.26462318,0,link,11247,N1,,466.38275999999973,1818640.0,N1-69
1248,2.7,D,20.92538903,92.26494516,,bridge,11248,N1,,466.38545999999974,1818640.0,N1-69
1249,578.0,N,20.92315834,92.26619898,0,link,11249,N1,,466.9634599999997,1818640.0,N1-69
1250,37.6,B,20.92092765,92.26745281,,bridge,11250,N1,,467.0010599999997,1818640.0,N1-69
1251,269.0,N,20.91990792,92.26808023,0,link,11251,N1,,467.2700599999997,1818640.0,N1-69
1252,1.2,A,20.918888199999998,92.26870765,,bridge,11252,N1,,467.2712599999997,1818640.0,N1-69
1253,111.0,N,20.91844217,92.26890427,0,link,11253,N1,,467.3822599999997,1818640.0,N1-69
1254,6.0,A,20.91799614,92.26910089,,bridge,11254,N1,,467.38825999999966,1818640.0,N1-69
1255,168.0,N,20.91735132,92.26947902,0,link,11255,N1,,467.55625999999967,1818640.0,N1-69
1256,6.0,A,20.9167065,92.26985714,,bridge,11256,N1,,467.56225999999964,1818640.0,N1-69
1257,175.0,N,20.91603861,92.27029056,0,link,11257,N1,,467.73725999999965,1818640.0,N1-69
1258,1.2,B,20.91537072,92.27072397,,bridge,11258,N1,,467.73845999999963,1818640.0,N1-69
1259,96.0,N,20.915002899999998,92.27096534,0,link,11259,N1,,467.83445999999964,1818640.0,N1-69
1260,2.8,A,20.91463508,92.27120670000001,,bridge,11260,N1,,467.8372599999996,1818640.0,N1-69
1261,293.0,N,20.91365512,92.27196391,0,link,11261,N1,,468.1302599999996,1818640.0,N1-69
1262,33.7,A,20.91267516,92.27272112,,bridge,11262,N1,,468.16395999999963,1818640.0,N1-69
1263,144.0,N,20.91214973,92.27303176,0,link,11263,N1,,468.30795999999964,1818640.0,N1-69
1264,1.3,A,20.911624300000003,92.27334240000002,,bridge,11264,N1,,468.30925999999965,1818640.0,N1-69
1265,160.0,N,20.9110264,92.273741,0,link,11265,N1,,468.4692599999997,1818640.0,N1-69
1266,29.3,A,20.910428500000002,92.2741396,,bridge,11266,N1,,468.49855999999966,1818640.0,N1-69
1267,81.0,N,20.91012581,92.27434139,0,link,11267,N1,,468.5795599999997,1818640.0,N1-69
1268,10.6,A,20.90982312,92.27454319,,bridge,11268,N1,,468.5901599999997,1818640.0,N1-69
1269,49.0,N,20.90964001,92.27466526,0,link,11269,N1,,468.63915999999966,1818640.0,N1-69
1270,10.6,A,20.90945691,92.27478733,,bridge,11270,N1,,468.6497599999997,1818640.0,N1-69
1271,192.0,N,20.90874452,92.27523896,0,link,11271,N1,,468.8417599999997,1818640.0,N1-69
1272,30.0,A,20.90803213,92.27569059,,bridge,11272,N1,,468.87175999999965,1818640.0,N1-69
1273,77.0,N,20.90774005,92.27587482,0,link,11273,N1,,468.94875999999965,1818640.0,N1-69
1274,2.8,A,20.90744796,92.27605905,,bridge,11274,N1,,468.95155999999963,1818640.0,N1-69
1275,210.0,N,20.90671256,92.27657231,0,link,11275,N1,,469.1615599999996,1818640.0,N1-69
1276,2.8,A,20.90597715,92.27708556,,bridge,11276,N1,,469.1643599999996,1818640.0,N1-69
1277,89.0,N,20.90564114,92.27732973,0,link,11277,N1,,469.2533599999996,1818640.0,N1-69
1278,2.8,A,20.90530514,92.27757390000001,,bridge,11278,N1,,469.25615999999957,1818640.0,N1-69
1279,100.0,N,20.9049385,92.27782537,0,link,11279,N1,,469.3561599999996,1818640.0,N1-69
1280,17.5,A,20.90457186,92.27807684,,bridge,11280,N1,,469.3736599999996,1818640.0,N1-69
1281,123.0,N,20.90413156,92.27838504,0,link,11281,N1,,469.49665999999957,1818640.0,N1-69
1282,8.3,A,20.90369126,92.27869323,,bridge,11282,N1,,469.5049599999996,1818640.0,N1-69
1283,72.0,N,20.90344702,92.27886895,0,link,11283,N1,,469.5769599999996,1818640.0,N1-69
1284,6.1,A,20.90320277,92.27904466,,bridge,11284,N1,,469.5830599999996,1818640.0,N1-69
1285,190.0,N,20.90254385,92.27945912,0,link,11285,N1,,469.7730599999996,1818640.0,N1-69
1286,23.0,A,20.90188493,92.27987359,,bridge,11286,N1,,469.7960599999996,1818640.0,N1-69
1287,816.0,N,20.89949189,92.28246718,0,link,11287,N1,,470.6120599999996,1818640.0,N1-69
1288,15.1,A,20.89709885,92.28506077,,bridge,11288,N1,,470.6271599999996,1818640.0,N1-69
1289,386.0,N,20.89609423,92.28650657,0,link,11289,N1,,471.01315999999963,1818640.0,N1-69
1290,9.0,A,20.89508961,92.28795238,,bridge,11290,N1,,471.02215999999964,1818640.0,N1-69
1291,462.0,N,20.89368036,92.28946821,0,link,11291,N1,,471.48415999999963,1818640.0,N1-69
1292,9.0,A,20.89227111,92.29098403,,bridge,11292,N1,,471.49315999999965,1818640.0,N1-69
1293,586.0,N,20.89121478,92.29335106,0,link,11293,N1,,472.07915999999966,1818640.0,N1-69
1294,37.3,B,20.89015845,92.29571808,,bridge,11294,N1,,472.1164599999997,1818640.0,N1-69
1295,882.0,N,20.88736259,92.29721698,0,link,11295,N1,,472.9984599999997,1818640.0,N1-69
1296,1.5,A,20.88456672,92.29871589,,bridge,11296,N1,,472.9999599999997,1818640.0,N1-69
1297,185.0,N,20.88381859,92.29843942,0,link,11297,N1,,473.1849599999997,1818640.0,N1-69
1298,1.5,C,20.88307045,92.29816296,,bridge,11298,N1,,473.1864599999997,1818640.0,N1-69
1299,247.0,N,20.88202784,92.29797018,0,link,11299,N1,,473.43345999999974,1818640.0,N1-69
1300,35.9,C,20.88098522,92.29777740000002,,bridge,11300,N1,,473.46935999999977,1818640.0,N1-69
1301,2388.0,N,20.87195096,92.2979302,0,link,11301,N1,,475.85735999999974,1818640.0,N1-69
1302,4.0,,20.8629167,92.29808299999999,,sourcesink,11302,N1,,475.86135999999976,1818640.0,N1-69
1303,4.0,,23.7059167,90.5214438,,sourcesink,11303,N2,,0.004,18992560.0,N2-1
1304,0.0,N,23.7059167,90.5214438,0,link,11304,N2,,0.004,18992560.0,N2-1
1305,4.0,,23.706083300000003,90.5215271,N1,intersection,10006,N2,,0.008,18992560.0,N2-1
1306,1511.0,N,23.71199088,90.51860756,0,link,11306,N2,,1.519,18992560.0,N2-1
1307,36.5,B,23.71806506,90.51577131,,bridge,11307,N2,,1.5554999999999999,18992560.0,N2-1
1308,9953.0,N,23.75169903,90.54216311,0,link,11308,N2,,11.5085,18634960.0,N2-4
1309,4.0,,23.785332999999998,90.56855490000001,N105,intersection,11309,N2,,11.5125,18634960.0,N2-4
1310,18.0,N,23.7853608,90.56873781,0,link,11310,N2,,11.5305,18634960.0,N2-4
1311,17.5,B,23.785388600000005,90.56892072,,bridge,11311,N2,,11.548,18634960.0,N2-4
1312,698.0,N,23.78716117,90.57142489,0,link,11312,N2,,12.246,7678160.0,N2-5
1313,3.9,A,23.78893375,90.57392907,,bridge,11313,N2,,12.2499,7678160.0,N2-5
1314,1186.0,N,23.79330562,90.57738523,0,link,11314,N2,,13.4359,7678160.0,N2-5
1315,4.9,B,23.79767749,90.58084139,,bridge,11315,N2,,13.4408,7678160.0,N2-5
1316,967.0,N,23.80101553,90.58384623,0,link,11316,N2,,14.4078,7678160.0,N2-5
1317,3.5,B,23.80435356,90.58685107,,bridge,11317,N2,,14.4113,7678160.0,N2-5
1318,1344.0,N,23.80924269,90.59076961,0,link,11318,N2,,15.7553,7678160.0,N2-5
1319,3.4,A,23.81413182,90.59468815,,bridge,11319,N2,,15.7587,7678160.0,N2-5
1320,513.0,N,23.81586105,90.5963622,0,link,11320,N2,,16.2717,7678160.0,N2-5
1321,71.65,C,23.81759027,90.59803624,,bridge,11321,N2,,16.34335,7678160.0,N2-5
1322,948.0,N,23.82082738,90.60109914,0,link,11322,N2,,17.29135,7678160.0,N2-5
1323,3.1,C,23.82406449,90.60416205,,bridge,11323,N2,,17.29445,7678160.0,N2-5
1324,828.0,N,23.82686858,90.60673727,0,link,11324,N2,,18.12245,7678160.0,N2-5
1325,4.5,A,23.82967266,90.60931249,,bridge,11325,N2,,18.12695,7678160.0,N2-5
1326,978.0,N,23.83292443,90.61255638,0,link,11326,N2,,19.104950000000002,7678160.0,N2-5
1327,8.3,B,23.83617619,90.61580027,,bridge,11327,N2,,19.11325,7678160.0,N2-5
1328,951.0,N,23.83909885,90.61917392,0,link,11328,N2,,20.06425,7678160.0,N2-5
1329,8.3,A,23.84202152,90.62254757,,bridge,11329,N2,,20.07255,7678160.0,N2-5
1330,619.0,N,23.84379082,90.62490106,0,link,11330,N2,,20.69155,7678160.0,N2-5
1331,4.0,A,23.84556013,90.62725454,,bridge,11331,N2,,20.69555,7678160.0,N2-5
1332,654.0,N,23.84770065,90.62940874,0,link,11332,N2,,21.34955,7678160.0,N2-5
1333,8.0,A,23.84984116,90.63156294,,bridge,11333,N2,,21.35755,7678160.0,N2-5
1334,976.0,N,23.85252354,90.63511745,0,link,11334,N2,,22.33355,7678160.0,N2-5
1335,4.0,B,23.85520591,90.63867196,,bridge,11335,N2,,22.33755,7678160.0,N2-5
1336,1412.0,N,23.85517051,90.64551375,0,link,11336,N2,,23.74955,7678160.0,N2-5
1337,4.0,A,23.85513512,90.65235554,,bridge,11337,N2,,23.75355,7678160.0,N2-5
1338,644.0,N,23.85498161,90.65548942,0,link,11338,N2,,24.39755,7678160.0,N2-5
1339,4.0,A,23.85482811,90.65862331,,bridge,11339,N2,,24.40155,7678160.0,N2-5
1340,508.0,N,23.854641100000002,90.66112364,0,link,11340,N2,,24.90955,7678160.0,N2-5
1341,4.0,A,23.8544541,90.66362397,,bridge,11341,N2,,24.91355,7678160.0,N2-5
1342,399.0,N,23.85417141,90.66552801,0,link,11342,N2,,25.31255,7678160.0,N2-5
1343,2.0,A,23.85388872,90.66743205,,bridge,11343,N2,,25.31455,7678160.0,N2-5
